id,country,pop,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
3379,Singapore,5943546,SGP,2021-03-28,1249509.0,890885.0,358624.0,,21467.0,33735.0,22.91,16.34,6.58,,6186.0,23597.0,0.433
3380,Singapore,5943546,SGP,2021-03-29,1297523.0,925673.0,371850.0,,48014.0,34788.0,23.79,16.97,6.82,,6379.0,24202.0,0.444
3381,Singapore,5943546,SGP,2021-03-30,1340894.0,953056.0,387838.0,,43371.0,35595.0,24.59,17.48,7.11,,6527.0,24122.0,0.442
3382,Singapore,5943546,SGP,2021-03-31,1382518.0,975861.0,406657.0,,41624.0,36636.0,25.35,17.89,7.46,,6718.0,24005.0,0.44
3383,Singapore,5943546,SGP,2021-04-01,1424564.0,998302.0,426262.0,,42046.0,37913.0,26.12,18.31,7.82,,6952.0,24226.0,0.444
3384,Singapore,5943546,SGP,2021-04-02,1459400.0,1016592.0,442808.0,,34836.0,37578.0,26.76,18.64,8.12,,6890.0,23576.0,0.432
3385,Singapore,5943546,SGP,2021-04-03,1500936.0,1035894.0,465042.0,,41536.0,38985.0,27.52,18.99,8.53,,7148.0,23064.0,0.423
3386,Singapore,5943546,SGP,2021-04-04,1534194.0,1052437.0,481757.0,,33258.0,40669.0,28.13,19.3,8.83,,7457.0,23079.0,0.423
3387,Singapore,5943546,SGP,2021-04-05,1587914.0,1080777.0,507137.0,,53720.0,41484.0,29.12,19.82,9.3,,7607.0,22158.0,0.406
3388,Singapore,5943546,SGP,2021-04-06,1640428.0,1107968.0,532460.0,,52514.0,42791.0,30.08,20.32,9.76,,7846.0,22130.0,0.406
3389,Singapore,5943546,SGP,2021-04-07,1693507.0,1132839.0,560668.0,,53079.0,44427.0,31.05,20.77,10.28,,8146.0,22425.0,0.411
3390,Singapore,5943546,SGP,2021-04-08,1745885.0,1155804.0,590081.0,,52378.0,45903.0,32.01,21.19,10.82,,8417.0,22500.0,0.413
3391,Singapore,5943546,SGP,2021-04-09,1802576.0,1176359.0,626217.0,,56691.0,49025.0,33.05,21.57,11.48,,8989.0,22824.0,0.419
3392,Singapore,5943546,SGP,2021-04-10,1852724.0,1194124.0,658600.0,,50148.0,50255.0,33.97,21.9,12.08,,9215.0,22604.0,0.414
3393,Singapore,5943546,SGP,2021-04-11,1898277.0,1213754.0,684523.0,,45553.0,52012.0,34.81,22.26,12.55,,9537.0,23045.0,0.423
3394,Singapore,5943546,SGP,2021-04-12,1944025.0,1230413.0,713612.0,,45748.0,50873.0,35.65,22.56,13.09,,9328.0,21377.0,0.392
3395,Singapore,5943546,SGP,2021-04-13,1986177.0,1248520.0,737657.0,,42152.0,49393.0,36.42,22.89,13.53,,9057.0,20079.0,0.368
3396,Singapore,5943546,SGP,2021-04-14,2026588.0,1267950.0,758638.0,,40411.0,47583.0,37.16,23.25,13.91,,8725.0,19302.0,0.354
3397,Singapore,5943546,SGP,2021-04-15,2065528.0,1286039.0,779489.0,,38940.0,45663.0,37.87,23.58,14.29,,8373.0,18605.0,0.341
3398,Singapore,5943546,SGP,2021-04-16,2109006.0,1305623.0,803383.0,,43478.0,43776.0,38.67,23.94,14.73,,8027.0,18466.0,0.339
3399,Singapore,5943546,SGP,2021-04-17,2147292.0,1321667.0,825625.0,,38286.0,42081.0,39.37,24.23,15.14,,7716.0,18220.0,0.334
3400,Singapore,5943546,SGP,2021-04-18,2177561.0,1336236.0,841325.0,,30269.0,39898.0,39.93,24.5,15.43,,7316.0,17497.0,0.321
3401,Singapore,5943546,SGP,2021-04-19,2225103.0,1352983.0,872120.0,,47542.0,40154.0,40.8,24.81,15.99,,7363.0,17510.0,0.321
3402,Singapore,5943546,SGP,2021-04-20,2271169.0,1374548.0,896621.0,,46066.0,40713.0,41.65,25.2,16.44,,7465.0,18004.0,0.33
3403,Singapore,5943546,SGP,2021-04-21,2316442.0,1399321.0,917121.0,,45273.0,41408.0,42.48,25.66,16.82,,7593.0,18767.0,0.344
3404,Singapore,5943546,SGP,2021-04-22,2360504.0,1423797.0,936707.0,,44062.0,42139.0,43.28,26.11,17.18,,7727.0,19680.0,0.361
3405,Singapore,5943546,SGP,2021-04-23,2406556.0,1448149.0,958407.0,,46052.0,42507.0,44.13,26.55,17.57,,7794.0,20361.0,0.373
3406,Singapore,5943546,SGP,2021-04-24,2449761.0,1466590.0,983171.0,,43205.0,43210.0,44.92,26.89,18.03,,7923.0,20703.0,0.38
3407,Singapore,5943546,SGP,2021-04-25,2488534.0,1486444.0,1002090.0,,38773.0,44425.0,45.63,27.26,18.37,,8146.0,21458.0,0.393
3408,Singapore,5943546,SGP,2021-04-26,2534473.0,1505486.0,1028987.0,,45939.0,44196.0,46.47,27.61,18.87,,8104.0,21786.0,0.399
3409,Singapore,5943546,SGP,2021-04-27,2581133.0,1526770.0,1054363.0,,46660.0,44281.0,47.33,28.0,19.33,,8120.0,21746.0,0.399
3410,Singapore,5943546,SGP,2021-04-28,2625252.0,1548916.0,1076336.0,,44119.0,44116.0,48.14,28.4,19.74,,8089.0,21371.0,0.392
3411,Singapore,5943546,SGP,2021-04-29,2671056.0,1574917.0,1096139.0,,45804.0,44365.0,48.98,28.88,20.1,,8135.0,21589.0,0.396
3412,Singapore,5943546,SGP,2021-04-30,2718156.0,1598870.0,1119286.0,,47100.0,44514.0,49.84,29.32,20.52,,8162.0,21532.0,0.395
3413,Singapore,5943546,SGP,2021-05-01,2755420.0,1622470.0,1132950.0,,37264.0,43666.0,50.52,29.75,20.77,,8007.0,22269.0,0.408
3414,Singapore,5943546,SGP,2021-05-02,2792499.0,1642652.0,1149847.0,,37079.0,43424.0,51.2,30.12,21.08,,7962.0,22315.0,0.409
3415,Singapore,5943546,SGP,2021-05-03,2825658.0,1663947.0,1161711.0,,33159.0,41598.0,51.81,30.51,21.3,,7628.0,22637.0,0.415
3416,Singapore,5943546,SGP,2021-05-04,2859695.0,1685963.0,1173732.0,,34037.0,39795.0,52.44,30.91,21.52,,7297.0,22742.0,0.417
3417,Singapore,5943546,SGP,2021-05-05,2894938.0,1706850.0,1188088.0,,35243.0,38527.0,53.08,31.3,21.79,,7065.0,22562.0,0.414
3418,Singapore,5943546,SGP,2021-05-06,2932379.0,1731088.0,1201291.0,,37441.0,37332.0,53.77,31.74,22.03,,6845.0,22310.0,0.409
3419,Singapore,5943546,SGP,2021-05-07,2971512.0,1753448.0,1218064.0,,39133.0,36194.0,54.49,32.15,22.34,,6637.0,22083.0,0.405
3420,Singapore,5943546,SGP,2021-05-08,3005954.0,1771822.0,1234132.0,,34442.0,35791.0,55.12,32.49,22.63,,6563.0,21336.0,0.391
3421,Singapore,5943546,SGP,2021-05-09,3037573.0,1789626.0,1247947.0,,31619.0,35011.0,55.7,32.82,22.88,,6420.0,20996.0,0.385
3422,Singapore,5943546,SGP,2021-05-10,3084419.0,1819061.0,1265358.0,,46846.0,36966.0,56.56,33.36,23.2,,6778.0,22159.0,0.406
3423,Singapore,5943546,SGP,2021-05-11,3132049.0,1845851.0,1286198.0,,47630.0,38908.0,57.43,33.85,23.58,,7134.0,22841.0,0.419
3424,Singapore,5943546,SGP,2021-05-12,3162239.0,1856569.0,1305670.0,,30190.0,38186.0,57.98,34.04,23.94,,7002.0,21388.0,0.392
3425,Singapore,5943546,SGP,2021-05-13,3162545.0,1856764.0,1305781.0,,306.0,32881.0,57.99,34.05,23.94,,6029.0,17954.0,0.329
3426,Singapore,5943546,SGP,2021-05-14,3218827.0,1873212.0,1345615.0,,56282.0,35331.0,59.02,34.35,24.67,,6478.0,17109.0,0.314
3427,Singapore,5943546,SGP,2021-05-15,3266959.0,1895249.0,1371710.0,,48132.0,37286.0,59.9,34.75,25.15,,6837.0,17632.0,0.323
3428,Singapore,5943546,SGP,2021-05-16,3310347.0,1915161.0,1395186.0,,43388.0,38968.0,60.7,35.12,25.58,,7145.0,17934.0,0.329
3429,Singapore,5943546,SGP,2021-05-17,3350115.0,1931801.0,1418314.0,,39768.0,37957.0,61.43,35.42,26.01,,6960.0,16106.0,0.295
3430,Singapore,5943546,SGP,2021-05-18,3390524.0,1950239.0,1440285.0,,40409.0,36925.0,62.17,35.76,26.41,,6771.0,14913.0,0.273
3431,Singapore,5943546,SGP,2021-05-19,3430726.0,1968557.0,1462169.0,,40202.0,38355.0,62.91,36.1,26.81,,7033.0,15998.0,0.293
3432,Singapore,5943546,SGP,2021-05-20,3477623.0,1992326.0,1485297.0,,46897.0,45011.0,63.77,36.53,27.24,,8253.0,19366.0,0.355
3433,Singapore,5943546,SGP,2021-05-21,3526802.0,2013430.0,1513372.0,,49179.0,43996.0,64.67,36.92,27.75,,8067.0,20031.0,0.367
3434,Singapore,5943546,SGP,2021-05-22,3574908.0,2030245.0,1544663.0,,48106.0,43993.0,65.55,37.23,28.32,,8067.0,19285.0,0.354
3435,Singapore,5943546,SGP,2021-05-23,3618251.0,2048116.0,1570135.0,,43343.0,43986.0,66.35,37.56,28.79,,8065.0,18994.0,0.348
3436,Singapore,5943546,SGP,2021-05-24,3665908.0,2075311.0,1590597.0,,47657.0,45113.0,67.22,38.05,29.17,,8272.0,20501.0,0.376
3437,Singapore,5943546,SGP,2021-05-25,3716717.0,2105078.0,1611639.0,,50809.0,46599.0,68.15,38.6,29.55,,8545.0,22120.0,0.406
3438,Singapore,5943546,SGP,2021-05-26,3757029.0,2131341.0,1625688.0,,40312.0,46615.0,68.89,39.08,29.81,,8548.0,23255.0,0.426
3439,Singapore,5943546,SGP,2021-05-27,3802073.0,2154155.0,1647918.0,,45044.0,46350.0,69.72,39.5,30.22,,8499.0,23118.0,0.424
3440,Singapore,5943546,SGP,2021-05-28,3850263.0,2178930.0,1671333.0,,48190.0,46209.0,70.6,39.95,30.65,,8473.0,23643.0,0.434
3441,Singapore,5943546,SGP,2021-05-29,3894942.0,2202886.0,1692056.0,,44679.0,45719.0,71.42,40.39,31.03,,8383.0,24663.0,0.452
3442,Singapore,5943546,SGP,2021-05-30,3933137.0,2223167.0,1709970.0,,38195.0,44984.0,72.12,40.77,31.35,,8248.0,25007.0,0.459
3443,Singapore,5943546,SGP,2021-05-31,3980085.0,2240676.0,1739409.0,,46948.0,44882.0,72.98,41.09,31.89,,8230.0,23624.0,0.433
3444,Singapore,5943546,SGP,2021-06-01,4026245.0,2266043.0,1760202.0,,46160.0,44218.0,73.83,41.55,32.28,,8108.0,22995.0,0.422
3445,Singapore,5943546,SGP,2021-06-02,4069402.0,2298271.0,1771131.0,,43157.0,44625.0,74.62,42.14,32.48,,8183.0,23847.0,0.437
3446,Singapore,5943546,SGP,2021-06-03,4123144.0,2343339.0,1779805.0,,53742.0,45867.0,75.6,42.97,32.64,,8410.0,27026.0,0.496
3447,Singapore,5943546,SGP,2021-06-04,4180400.0,2381313.0,1799087.0,,57256.0,47162.0,76.65,43.66,32.99,,8648.0,28912.0,0.53
3448,Singapore,5943546,SGP,2021-06-05,4232921.0,2409898.0,1823023.0,,52521.0,48283.0,77.62,44.19,33.43,,8853.0,29573.0,0.542
3449,Singapore,5943546,SGP,2021-06-06,4279228.0,2435425.0,1843803.0,,46307.0,49442.0,78.47,44.66,33.81,,9066.0,30323.0,0.556
3450,Singapore,5943546,SGP,2021-06-07,4320455.0,2461450.0,1859005.0,,41227.0,48624.0,79.22,45.13,34.09,,8916.0,31539.0,0.578
3451,Singapore,5943546,SGP,2021-06-08,4357380.0,2482249.0,1875131.0,,36925.0,47305.0,79.9,45.52,34.38,,8674.0,30887.0,0.566
3452,Singapore,5943546,SGP,2021-06-09,4399559.0,2509294.0,1890265.0,,42179.0,47165.0,80.67,46.01,34.66,,8648.0,30146.0,0.553
3453,Singapore,5943546,SGP,2021-06-10,4442300.0,2540425.0,1901875.0,,42741.0,45594.0,81.46,46.58,34.87,,8360.0,28155.0,0.516
3454,Singapore,5943546,SGP,2021-06-11,4491630.0,2571256.0,1920374.0,,49330.0,44461.0,82.36,47.15,35.21,,8153.0,27135.0,0.498
3455,Singapore,5943546,SGP,2021-06-12,4533670.0,2597716.0,1935954.0,,42040.0,42964.0,83.13,47.63,35.5,,7878.0,26831.0,0.492
3456,Singapore,5943546,SGP,2021-06-13,4572506.0,2624109.0,1948397.0,,38836.0,41897.0,83.84,48.12,35.73,,7682.0,26955.0,0.494
3457,Singapore,5943546,SGP,2021-06-14,4618921.0,2656688.0,1962233.0,,46415.0,42638.0,84.69,48.71,35.98,,7818.0,27891.0,0.511
3458,Singapore,5943546,SGP,2021-06-15,4669532.0,2693974.0,1975558.0,,50611.0,44593.0,85.62,49.4,36.22,,8177.0,30246.0,0.555
3459,Singapore,5943546,SGP,2021-06-16,4724043.0,2736208.0,1987835.0,,54511.0,46355.0,86.62,50.17,36.45,,8500.0,32416.0,0.594
3460,Singapore,5943546,SGP,2021-06-17,4776794.0,2777480.0,1999314.0,,52751.0,47785.0,87.59,50.93,36.66,,8762.0,33865.0,0.621
3461,Singapore,5943546,SGP,2021-06-18,4831560.0,2817703.0,2013857.0,,54766.0,48561.0,88.59,51.67,36.93,,8904.0,35207.0,0.646
3462,Singapore,5943546,SGP,2021-06-19,4884378.0,2856396.0,2027982.0,,52818.0,50101.0,89.56,52.38,37.19,,9187.0,36954.0,0.678
3463,Singapore,5943546,SGP,2021-06-20,4927702.0,2890257.0,2037445.0,,43324.0,50742.0,90.36,53.0,37.36,,9304.0,38021.0,0.697
3464,Singapore,5943546,SGP,2021-06-21,4979005.0,2932549.0,2046456.0,,51303.0,51441.0,91.3,53.77,37.52,,9432.0,39409.0,0.723
3465,Singapore,5943546,SGP,2021-06-22,5028279.0,2972762.0,2055517.0,,49274.0,51250.0,92.2,54.51,37.69,,9397.0,39827.0,0.73
3466,Singapore,5943546,SGP,2021-06-23,5077497.0,3013842.0,2063655.0,,49218.0,50493.0,93.1,55.26,37.84,,9259.0,39662.0,0.727
3467,Singapore,5943546,SGP,2021-06-24,5124083.0,3053133.0,2070950.0,,46586.0,49613.0,93.96,55.98,37.97,,9097.0,39379.0,0.722
3468,Singapore,5943546,SGP,2021-06-25,5171511.0,3091571.0,2079940.0,,47428.0,48564.0,94.83,56.69,38.14,,8905.0,39124.0,0.717
3469,Singapore,5943546,SGP,2021-06-26,5234147.0,3146683.0,2087464.0,,62636.0,49967.0,95.98,57.7,38.28,,9162.0,41470.0,0.76
3470,Singapore,5943546,SGP,2021-06-27,5289844.0,3196842.0,2093002.0,,55697.0,51735.0,97.0,58.62,38.38,,9486.0,43798.0,0.803
3471,Singapore,5943546,SGP,2021-06-28,5348388.0,3247142.0,2101246.0,,58544.0,52769.0,98.07,59.54,38.53,,9676.0,44942.0,0.824
3472,Singapore,5943546,SGP,2021-06-29,5393607.0,3285096.0,2108511.0,,45219.0,52190.0,98.9,60.24,38.66,,9570.0,44619.0,0.818
3473,Singapore,5943546,SGP,2021-06-30,5462497.0,3345105.0,2117392.0,,68890.0,55000.0,100.16,61.34,38.83,,10085.0,47323.0,0.868
3474,Singapore,5943546,SGP,2021-07-01,5542876.0,3408581.0,2134295.0,,80379.0,59828.0,101.64,62.5,39.14,,10970.0,50778.0,0.931
3475,Singapore,5943546,SGP,2021-07-02,5624812.0,3472027.0,2152785.0,,81936.0,64757.0,103.14,63.66,39.47,,11874.0,54351.0,0.997
3476,Singapore,5943546,SGP,2021-07-03,5703683.0,3534416.0,2169267.0,,78871.0,67077.0,104.59,64.81,39.78,,12300.0,55390.0,1.016
3477,Singapore,5943546,SGP,2021-07-04,5778015.0,3592303.0,2185712.0,,74332.0,69739.0,105.95,65.87,40.08,,12788.0,56494.0,1.036
3478,Singapore,5943546,SGP,2021-07-05,5856082.0,3654673.0,2201409.0,,78067.0,72528.0,107.38,67.01,40.37,,13299.0,58219.0,1.068
3479,Singapore,5943546,SGP,2021-07-06,5932076.0,3714609.0,2217467.0,,75994.0,76924.0,108.77,68.11,40.66,,14105.0,61359.0,1.125
3480,Singapore,5943546,SGP,2021-07-07,6009122.0,3773963.0,2235159.0,,77046.0,78089.0,110.19,69.2,40.99,,14319.0,61265.0,1.123
3481,Singapore,5943546,SGP,2021-07-08,6085074.0,3830947.0,2254127.0,,75952.0,77457.0,111.58,70.25,41.33,,14203.0,60338.0,1.106
3482,Singapore,5943546,SGP,2021-07-09,6165733.0,3884760.0,2280973.0,,80659.0,77274.0,113.06,71.23,41.83,,14169.0,58962.0,1.081
3483,Singapore,5943546,SGP,2021-07-10,6240742.0,3933163.0,2307579.0,,75009.0,76723.0,114.43,72.12,42.31,,14068.0,56964.0,1.045
3484,Singapore,5943546,SGP,2021-07-11,6308601.0,3972639.0,2335962.0,,67859.0,75798.0,115.68,72.84,42.83,,13899.0,54334.0,0.996
3485,Singapore,5943546,SGP,2021-07-12,6382290.0,4015151.0,2367139.0,,73689.0,75173.0,117.03,73.62,43.41,,13784.0,51497.0,0.944
3486,Singapore,5943546,SGP,2021-07-13,6446693.0,4046485.0,2400208.0,,64403.0,73517.0,118.21,74.2,44.01,,13480.0,47411.0,0.869
3487,Singapore,5943546,SGP,2021-07-14,6510818.0,4071046.0,2439772.0,,64125.0,71671.0,119.39,74.65,44.74,,13142.0,42440.0,0.778
3488,Singapore,5943546,SGP,2021-07-15,6578180.0,4093642.0,2484538.0,,67362.0,70444.0,120.62,75.06,45.56,,12917.0,37528.0,0.688
3489,Singapore,5943546,SGP,2021-07-16,6660331.0,4117118.0,2543213.0,,82151.0,70657.0,122.13,75.49,46.63,,12956.0,33194.0,0.609
3490,Singapore,5943546,SGP,2021-07-17,6736999.0,4136231.0,2600768.0,,76668.0,70894.0,123.53,75.84,47.69,,12999.0,29010.0,0.532
3491,Singapore,5943546,SGP,2021-07-18,6804626.0,4152992.0,2651634.0,,67627.0,70861.0,124.77,76.15,48.62,,12993.0,25765.0,0.472
3492,Singapore,5943546,SGP,2021-07-19,6847874.0,4165583.0,2682291.0,,43248.0,66512.0,125.57,76.38,49.18,,12196.0,21490.0,0.394
3493,Singapore,5943546,SGP,2021-07-20,6848982.0,4166289.0,2682693.0,,1108.0,57470.0,125.59,76.4,49.19,,10538.0,17115.0,0.314
3494,Singapore,5943546,SGP,2021-07-21,6922451.0,4185966.0,2736485.0,,73469.0,58805.0,126.93,76.76,50.18,,10783.0,16417.0,0.301
3495,Singapore,5943546,SGP,2021-07-22,6991694.0,4203623.0,2788071.0,,69243.0,59073.0,128.2,77.08,51.12,,10832.0,15712.0,0.288
3496,Singapore,5943546,SGP,2021-07-23,7071808.0,4220076.0,2851732.0,,80114.0,58782.0,129.67,77.38,52.29,,10779.0,14708.0,0.27
3497,Singapore,5943546,SGP,2021-07-24,7141903.0,4233216.0,2908687.0,,70095.0,57843.0,130.96,77.62,53.34,,10606.0,13855.0,0.254
3498,Singapore,5943546,SGP,2021-07-25,7203028.0,4245577.0,2957451.0,,61125.0,56915.0,132.08,77.85,54.23,,10436.0,13226.0,0.243
3499,Singapore,5943546,SGP,2021-07-26,7266989.0,4258696.0,3008293.0,,63961.0,59874.0,133.25,78.09,55.16,,10979.0,13302.0,0.244
3500,Singapore,5943546,SGP,2021-07-27,7317168.0,4272342.0,3044826.0,,50179.0,66884.0,134.17,78.34,55.83,,12264.0,15150.0,0.278
3501,Singapore,5943546,SGP,2021-07-28,7378089.0,4284421.0,3093668.0,,60921.0,65091.0,135.29,78.56,56.73,,11935.0,14065.0,0.258
3502,Singapore,5943546,SGP,2021-07-29,7441968.0,4296710.0,3145258.0,,63879.0,64325.0,136.46,78.79,57.67,,11795.0,13298.0,0.244
3503,Singapore,5943546,SGP,2021-07-30,7517737.0,4307018.0,3210719.0,,75769.0,63704.0,137.85,78.98,58.87,,11681.0,12420.0,0.228
3504,Singapore,5943546,SGP,2021-07-31,7589084.0,4315466.0,3273618.0,,71347.0,63883.0,139.16,79.13,60.03,,11714.0,11750.0,0.215
3505,Singapore,5943546,SGP,2021-08-01,7650325.0,4321462.0,3328863.0,,61241.0,63900.0,140.28,79.24,61.04,,11717.0,10841.0,0.199
3506,Singapore,5943546,SGP,2021-08-02,7715604.0,4330263.0,3385341.0,,65279.0,64088.0,141.48,79.4,62.08,,11752.0,10224.0,0.187
3507,Singapore,5943546,SGP,2021-08-03,7778400.0,4339413.0,3438987.0,,62796.0,65890.0,142.63,79.57,63.06,,12082.0,9582.0,0.176
3508,Singapore,5943546,SGP,2021-08-04,7842134.0,4347520.0,3494614.0,,63734.0,66292.0,143.8,79.72,64.08,,12156.0,9014.0,0.165
3509,Singapore,5943546,SGP,2021-08-05,7908033.0,4355120.0,3552913.0,,65899.0,66581.0,145.01,79.86,65.15,,12209.0,8344.0,0.153
3510,Singapore,5943546,SGP,2021-08-06,7982262.0,4362997.0,3619265.0,,74229.0,66361.0,146.37,80.0,66.36,,12168.0,7997.0,0.147
3511,Singapore,5943546,SGP,2021-08-07,8052988.0,4371639.0,3681349.0,,70726.0,66272.0,147.66,80.16,67.5,,12152.0,8025.0,0.147
3512,Singapore,5943546,SGP,2021-08-08,8114295.0,4379931.0,3734364.0,,61307.0,66281.0,148.79,80.31,68.48,,12154.0,8353.0,0.153
3513,Singapore,5943546,SGP,2021-08-09,8155499.0,4387076.0,3768423.0,,41204.0,62842.0,149.54,80.44,69.1,,11523.0,8116.0,0.149
3514,Singapore,5943546,SGP,2021-08-10,8204146.0,4398103.0,3806043.0,,48647.0,60821.0,150.44,80.65,69.79,,11152.0,8384.0,0.154
3515,Singapore,5943546,SGP,2021-08-11,8251543.0,4408317.0,3843226.0,,47397.0,58487.0,151.3,80.83,70.47,,10724.0,8685.0,0.159
3516,Singapore,5943546,SGP,2021-08-12,8296329.0,4417213.0,3879116.0,,44786.0,55471.0,152.13,81.0,71.13,,10171.0,8870.0,0.163
3517,Singapore,5943546,SGP,2021-08-13,8352923.0,4427927.0,3924996.0,,56594.0,52952.0,153.16,81.19,71.97,,9710.0,9276.0,0.17
3518,Singapore,5943546,SGP,2021-08-14,8408657.0,4438520.0,3970137.0,,55734.0,50810.0,154.19,81.39,72.8,,9317.0,9554.0,0.175
3519,Singapore,5943546,SGP,2021-08-15,8447099.0,4446218.0,4000881.0,,38442.0,47543.0,154.89,81.53,73.36,,8718.0,9470.0,0.174
3520,Singapore,5943546,SGP,2021-08-16,8473462.0,4454142.0,4019320.0,,26363.0,45423.0,155.37,81.67,73.7,,8329.0,9581.0,0.176
3521,Singapore,5943546,SGP,2021-08-17,8494819.0,4461039.0,4033780.0,,21357.0,41525.0,155.77,81.8,73.97,,7614.0,8991.0,0.165
3522,Singapore,5943546,SGP,2021-08-18,8515818.0,4467082.0,4048736.0,,20999.0,37754.0,156.15,81.91,74.24,,6923.0,8395.0,0.154
3523,Singapore,5943546,SGP,2021-08-19,8534934.0,4472647.0,4062287.0,,19116.0,34086.0,156.5,82.01,74.49,,6250.0,7919.0,0.145
3524,Singapore,5943546,SGP,2021-08-20,8561391.0,4480712.0,4080679.0,,26457.0,29781.0,156.99,82.16,74.83,,5461.0,7541.0,0.138
3525,Singapore,5943546,SGP,2021-08-21,8582871.0,4487557.0,4095314.0,,21480.0,24888.0,157.38,82.29,75.09,,4564.0,7005.0,0.128
3526,Singapore,5943546,SGP,2021-08-22,8594804.0,4491548.0,4103256.0,,11933.0,21101.0,157.6,82.36,75.24,,3869.0,6476.0,0.119
3527,Singapore,5943546,SGP,2021-08-23,8611350.0,4496295.0,4115055.0,,16546.0,19698.0,157.9,82.45,75.46,,3612.0,6022.0,0.11
3528,Singapore,5943546,SGP,2021-08-24,8625205.0,4500269.0,4124936.0,,13855.0,18627.0,158.16,82.52,75.64,,3416.0,5604.0,0.103
3529,Singapore,5943546,SGP,2021-08-25,8638990.0,4504623.0,4134367.0,,13785.0,17596.0,158.41,82.6,75.81,,3226.0,5363.0,0.098
3530,Singapore,5943546,SGP,2021-08-26,8652203.0,4508544.0,4143659.0,,13213.0,16753.0,158.65,82.67,75.98,,3072.0,5128.0,0.094
3531,Singapore,5943546,SGP,2021-08-27,8671567.0,4514166.0,4157401.0,,19364.0,15739.0,159.01,82.77,76.23,,2886.0,4779.0,0.088
3532,Singapore,5943546,SGP,2021-08-28,8688372.0,4518782.0,4169590.0,,16805.0,15072.0,159.31,82.86,76.46,,2764.0,4461.0,0.082
3533,Singapore,5943546,SGP,2021-08-29,8698737.0,4521420.0,4177317.0,,10365.0,14848.0,159.5,82.91,76.6,,2723.0,4267.0,0.078
3534,Singapore,5943546,SGP,2021-08-30,8711348.0,4525528.0,4185820.0,,12611.0,14285.0,159.74,82.98,76.75,,2619.0,4176.0,0.077
3535,Singapore,5943546,SGP,2021-08-31,8725118.0,4529402.0,4195716.0,,13770.0,14273.0,159.99,83.05,76.93,,2617.0,4162.0,0.076
3536,Singapore,5943546,SGP,2021-09-01,8737793.0,4533214.0,4204579.0,,12675.0,14115.0,160.22,83.12,77.1,,2588.0,4084.0,0.075
3537,Singapore,5943546,SGP,2021-09-02,8749843.0,4536933.0,4212910.0,,12050.0,13949.0,160.44,83.19,77.25,,2558.0,4056.0,0.074
3538,Singapore,5943546,SGP,2021-09-03,8767706.0,4541659.0,4226047.0,,17863.0,13734.0,160.77,83.28,77.49,,2518.0,3928.0,0.072
3539,Singapore,5943546,SGP,2021-09-04,8785012.0,4545457.0,4239555.0,,17306.0,13806.0,161.09,83.35,77.74,,2532.0,3811.0,0.07
3540,Singapore,5943546,SGP,2021-09-05,8796164.0,4547625.0,4248539.0,,11152.0,13918.0,161.29,83.39,77.9,,2552.0,3744.0,0.069
3541,Singapore,5943546,SGP,2021-09-06,8806466.0,4550913.0,4255553.0,,10302.0,13588.0,161.48,83.45,78.03,,2492.0,3626.0,0.066
3542,Singapore,5943546,SGP,2021-09-07,8816094.0,4554274.0,4261820.0,,9628.0,12997.0,161.66,83.51,78.15,,2383.0,3553.0,0.065
3543,Singapore,5943546,SGP,2021-09-08,8825375.0,4557635.0,4267740.0,,9281.0,12512.0,161.83,83.57,78.26,,2294.0,3489.0,0.064
3544,Singapore,5943546,SGP,2021-09-09,8834041.0,4560639.0,4273402.0,,8666.0,12028.0,161.99,83.63,78.36,,2206.0,3387.0,0.062
3545,Singapore,5943546,SGP,2021-09-10,8847559.0,4563810.0,4283749.0,,13518.0,11408.0,162.23,83.68,78.55,,2092.0,3164.0,0.058
3546,Singapore,5943546,SGP,2021-09-11,8859652.0,4566645.0,4293007.0,,12093.0,10663.0,162.46,83.74,78.72,,1955.0,3027.0,0.056
3547,Singapore,5943546,SGP,2021-09-12,8867064.0,4568270.0,4298794.0,,7412.0,10129.0,162.59,83.77,78.82,,1857.0,2949.0,0.054
3548,Singapore,5943546,SGP,2021-09-13,8874362.0,4570916.0,4303446.0,,7298.0,9699.0,162.72,83.81,78.91,,1778.0,2858.0,0.052
3549,Singapore,5943546,SGP,2021-09-14,8881406.0,4573582.0,4307641.0,183.0,7044.0,9330.0,162.85,83.86,78.99,0.0,1711.0,2758.0,0.051
3550,Singapore,5943546,SGP,2021-09-15,8893719.0,4576746.0,4311935.0,5038.0,12313.0,9763.0,163.08,83.92,79.07,0.09,1790.0,2730.0,0.05
3551,Singapore,5943546,SGP,2021-09-16,8903912.0,4579560.0,4316133.0,8219.0,10193.0,9982.0,163.27,83.97,79.14,0.15,1830.0,2703.0,0.05
3552,Singapore,5943546,SGP,2021-09-17,8922904.0,4583331.0,4322892.0,16681.0,18992.0,10764.0,163.61,84.04,79.27,0.31,1974.0,2789.0,0.051
3553,Singapore,5943546,SGP,2021-09-18,8944706.0,4585940.0,4328765.0,30001.0,21802.0,12151.0,164.01,84.09,79.37,0.55,2228.0,2756.0,0.051
